amp 1.000000, freq 1.250000, dur 10.000000, dt 0.005000
71.484375 0.000001
71.875000 0.000001
72.265625 0.000001
72.656250 0.000001
73.046875 0.000001
73.437500 0.000001
73.828125 0.000001
74.218750 0.000001
74.609375 0.000001
75.000000 0.000001
75.390625 0.000001
75.781250 0.000001
76.171875 0.000001
76.562500 0.000001
76.953125 0.000001
77.343750 0.000001
77.734375 0.000001
78.125000 0.000001
78.515625 0.000001
78.906250 0.000001
79.296875 0.000001
79.687500 0.000001
80.078125 0.000001
80.468750 0.000001
80.859375 0.000001
81.250000 0.000001
81.640625 0.000001
82.031250 0.000001
82.421875 0.000001
82.812500 0.000001
83.203125 0.000001
83.593750 0.000001
83.984375 0.000001
84.375000 0.000001
84.765625 0.000001
85.156250 0.000001
85.546875 0.000001
85.937500 0.000001
86.328125 0.000001
86.718750 0.000001
87.109375 0.000001
87.500000 0.000001
87.890625 0.000001
88.281250 0.000001
88.671875 0.000001
89.062500 0.000001
89.453125 0.000001
89.843750 0.000001
90.234375 0.000001
90.625000 0.000001
91.015625 0.000001
91.406250 0.000001
91.796875 0.000001
92.187500 0.000001
92.578125 0.000001
92.968750 0.000001
93.359375 0.000001
93.750000 0.000001
94.140625 0.000001
94.531250 0.000001
94.921875 0.000001
95.312500 0.000001
95.703125 0.000001
96.093750 0.000001
96.484375 0.000001
96.875000 0.000001
97.265625 0.000001
97.656250 0.000000
98.046875 0.000001
98.437500 0.000000
98.828125 0.000000
99.218750 0.000000
99.609375 0.000000
------
amp 1.000000, freq 1.250000, dur 2.000000, dt 0.001000
0.000000 0.146070
1.953125 0.270435
3.906250 0.013058
5.859375 0.001770
7.812500 0.001113
9.765625 0.000590
11.718750 0.000423
13.671875 0.000289
15.625000 0.000228
17.578125 0.000169
19.531250 0.000140
21.484375 0.000110
23.437500 0.000095
25.390625 0.000079
27.343750 0.000069
29.296875 0.000059
31.250000 0.000053
33.203125 0.000047
35.156250 0.000042
37.109375 0.000037
39.062500 0.000034
41.015625 0.000030
42.968750 0.000028
44.921875 0.000025
46.875000 0.000023
48.828125 0.000021
50.781250 0.000020
52.734375 0.000018
54.687500 0.000017
56.640625 0.000016
58.593750 0.000015
60.546875 0.000014
62.500000 0.000013
64.453125 0.000012
66.406250 0.000012
68.359375 0.000011
70.312500 0.000010
72.265625 0.000010
74.218750 0.000009
76.171875 0.000009
78.125000 0.000009
80.078125 0.000008
82.031250 0.000008
83.984375 0.000007
85.937500 0.000007
87.890625 0.000007
89.843750 0.000006
91.796875 0.000006
93.750000 0.000006
95.703125 0.000006
97.656250 0.000005
99.609375 0.000005
101.562500 0.000005
103.515625 0.000005
105.468750 0.000005
107.421875 0.000005
109.375000 0.000004
111.328125 0.000004
113.281250 0.000004
115.234375 0.000004
117.187500 0.000004
119.140625 0.000004
121.093750 0.000004
123.046875 0.000004
125.000000 0.000003
126.953125 0.000003
128.906250 0.000003
130.859375 0.000003
132.812500 0.000003
134.765625 0.000003
136.718750 0.000003
138.671875 0.000003
140.625000 0.000003
142.578125 0.000003
144.531250 0.000003
146.484375 0.000003
148.437500 0.000002
150.390625 0.000002
152.343750 0.000002
154.296875 0.000002
156.250000 0.000002
158.203125 0.000002
160.156250 0.000002
162.109375 0.000002
164.062500 0.000002
166.015625 0.000002
167.968750 0.000002
169.921875 0.000002
171.875000 0.000002
173.828125 0.000002
175.781250 0.000002
177.734375 0.000002
179.687500 0.000002
181.640625 0.000002
183.593750 0.000002
185.546875 0.000002
187.500000 0.000002
189.453125 0.000002
191.406250 0.000002
193.359375 0.000002
195.312500 0.000002
197.265625 0.000001
199.218750 0.000001
201.171875 0.000001
203.125000 0.000001
205.078125 0.000001
207.031250 0.000001
208.984375 0.000001
210.937500 0.000001
212.890625 0.000001
214.843750 0.000001
216.796875 0.000001
218.750000 0.000001
220.703125 0.000001
222.656250 0.000001
224.609375 0.000001
226.562500 0.000001
228.515625 0.000001
230.468750 0.000001
232.421875 0.000001
234.375000 0.000001
236.328125 0.000001
238.281250 0.000001
240.234375 0.000001
242.187500 0.000001
244.140625 0.000001
246.093750 0.000001
248.046875 0.000001
250.000000 0.000001
251.953125 0.000001
253.906250 0.000001
255.859375 0.000001
257.812500 0.000001
259.765625 0.000001
261.718750 0.000001
263.671875 0.000001
265.625000 0.000001
267.578125 0.000001
269.531250 0.000001
271.484375 0.000001
273.437500 0.000001
275.390625 0.000001
277.343750 0.000001
279.296875 0.000001
281.250000 0.000001
283.203125 0.000001
285.156250 0.000001
287.109375 0.000001
289.062500 0.000001
291.015625 0.000001
292.968750 0.000001
294.921875 0.000001
296.875000 0.000001
298.828125 0.000001
300.781250 0.000001
302.734375 0.000001
304.687500 0.000001
306.640625 0.000001
308.593750 0.000001
310.546875 0.000001
312.500000 0.000001
314.453125 0.000001
316.406250 0.000001
318.359375 0.000001
320.312500 0.000001
322.265625 0.000001
324.218750 0.000001
326.171875 0.000001
328.125000 0.000001
330.078125 0.000001
332.031250 0.000001
333.984375 0.000001
335.937500 0.000001
337.890625 0.000001
339.843750 0.000001
341.796875 0.000001
343.750000 0.000001
345.703125 0.000001
347.656250 0.000001
349.609375 0.000001
351.562500 0.000001
353.515625 0.000001
355.468750 0.000001
357.421875 0.000001
359.375000 0.000001
361.328125 0.000001
363.281250 0.000001
365.234375 0.000001
367.187500 0.000001
369.140625 0.000001
371.093750 0.000001
373.046875 0.000001
375.000000 0.000001
376.953125 0.000001
378.906250 0.000001
380.859375 0.000001
382.812500 0.000001
384.765625 0.000001
386.718750 0.000001
388.671875 0.000001
390.625000 0.000001
392.578125 0.000001
394.531250 0.000001
396.484375 0.000001
398.437500 0.000001
400.390625 0.000001
402.343750 0.000001
404.296875 0.000001
406.250000 0.000001
408.203125 0.000001
410.156250 0.000001
412.109375 0.000001
414.062500 0.000001
416.015625 0.000001
417.968750 0.000001
419.921875 0.000001
421.875000 0.000001
423.828125 0.000001
425.781250 0.000001
427.734375 0.000001
429.687500 0.000001
431.640625 0.000001
433.593750 0.000001
435.546875 0.000001
437.500000 0.000001
439.453125 0.000001
441.406250 0.000001
443.359375 0.000001
445.312500 0.000001
447.265625 0.000001
449.218750 0.000001
451.171875 0.000001
453.125000 0.000001
455.078125 0.000001
457.031250 0.000001
458.984375 0.000001
460.937500 0.000001
462.890625 0.000001
464.843750 0.000001
466.796875 0.000001
468.750000 0.000001
470.703125 0.000001
472.656250 0.000001
474.609375 0.000001
476.562500 0.000001
478.515625 0.000001
480.468750 0.000001
482.421875 0.000001
484.375000 0.000001
486.328125 0.000000
488.281250 0.000000
490.234375 0.000000
492.187500 0.000000
494.140625 0.000000
496.093750 0.000000
498.046875 0.000000
------
amp 1.000000, freq 29.000000, dur 2.000000, dt 0.001000
0.000000 0.000001
1.953125 0.000002
3.906250 0.000004
5.859375 0.000004
7.812500 0.000010
9.765625 0.000009
11.718750 0.000024
13.671875 0.000021
15.625000 0.000059
17.578125 0.000055
19.531250 0.000170
21.484375 0.000192
23.437500 0.000970
25.390625 0.001283
27.343750 0.097247
29.296875 0.319729
31.250000 0.031092
33.203125 0.000987
35.156250 0.000857
37.109375 0.000283
39.062500 0.000224
41.015625 0.000125
42.968750 0.000111
44.921875 0.000071
46.875000 0.000069
48.828125 0.000049
50.781250 0.000047
52.734375 0.000038
54.687500 0.000034
56.640625 0.000030
58.593750 0.000027
60.546875 0.000024
62.500000 0.000022
64.453125 0.000019
66.406250 0.000018
68.359375 0.000016
70.312500 0.000015
72.265625 0.000014
74.218750 0.000013
76.171875 0.000012
78.125000 0.000011
80.078125 0.000011
82.031250 0.000010
83.984375 0.000009
85.937500 0.000009
87.890625 0.000008
89.843750 0.000008
91.796875 0.000007
93.750000 0.000007
95.703125 0.000007
97.656250 0.000007
99.609375 0.000006
101.562500 0.000006
103.515625 0.000006
105.468750 0.000005
107.421875 0.000005
109.375000 0.000005
111.328125 0.000005
113.281250 0.000005
115.234375 0.000004
117.187500 0.000004
119.140625 0.000004
121.093750 0.000004
123.046875 0.000004
125.000000 0.000004
126.953125 0.000004
128.906250 0.000004
130.859375 0.000003
132.812500 0.000003
134.765625 0.000003
136.718750 0.000003
138.671875 0.000003
140.625000 0.000003
142.578125 0.000003
144.531250 0.000003
146.484375 0.000003
148.437500 0.000003
150.390625 0.000003
152.343750 0.000003
154.296875 0.000002
156.250000 0.000002
158.203125 0.000002
160.156250 0.000002
162.109375 0.000002
164.062500 0.000002
166.015625 0.000002
167.968750 0.000002
169.921875 0.000002
171.875000 0.000002
173.828125 0.000002
175.781250 0.000002
177.734375 0.000002
179.687500 0.000002
181.640625 0.000002
183.593750 0.000002
185.546875 0.000002
187.500000 0.000002
189.453125 0.000002
191.406250 0.000002
193.359375 0.000002
195.312500 0.000002
197.265625 0.000002
199.218750 0.000002
201.171875 0.000001
203.125000 0.000001
205.078125 0.000001
207.031250 0.000001
208.984375 0.000001
210.937500 0.000001
212.890625 0.000001
214.843750 0.000001
216.796875 0.000001
218.750000 0.000001
220.703125 0.000001
222.656250 0.000001
224.609375 0.000001
226.562500 0.000001
228.515625 0.000001
230.468750 0.000001
232.421875 0.000001
234.375000 0.000001
236.328125 0.000001
238.281250 0.000001
240.234375 0.000001
242.187500 0.000001
244.140625 0.000001
246.093750 0.000001
248.046875 0.000001
250.000000 0.000001
251.953125 0.000001
253.906250 0.000001
255.859375 0.000001
257.812500 0.000001
259.765625 0.000001
261.718750 0.000001
263.671875 0.000001
265.625000 0.000001
267.578125 0.000001
269.531250 0.000001
271.484375 0.000001
273.437500 0.000001
275.390625 0.000001
277.343750 0.000001
279.296875 0.000001
281.250000 0.000001
283.203125 0.000001
285.156250 0.000001
287.109375 0.000001
289.062500 0.000001
291.015625 0.000001
292.968750 0.000001
294.921875 0.000001
296.875000 0.000001
298.828125 0.000001
300.781250 0.000001
302.734375 0.000001
304.687500 0.000001
306.640625 0.000001
308.593750 0.000001
310.546875 0.000001
312.500000 0.000001
314.453125 0.000001
316.406250 0.000001
318.359375 0.000001
320.312500 0.000001
322.265625 0.000001
324.218750 0.000001
326.171875 0.000001
328.125000 0.000001
330.078125 0.000001
332.031250 0.000001
333.984375 0.000001
335.937500 0.000001
337.890625 0.000001
339.843750 0.000001
341.796875 0.000001
343.750000 0.000001
345.703125 0.000001
347.656250 0.000001
349.609375 0.000001
351.562500 0.000001
353.515625 0.000001
355.468750 0.000001
357.421875 0.000001
359.375000 0.000001
361.328125 0.000001
363.281250 0.000001
365.234375 0.000001
367.187500 0.000001
369.140625 0.000001
371.093750 0.000001
373.046875 0.000001
375.000000 0.000001
376.953125 0.000001
378.906250 0.000001
380.859375 0.000001
382.812500 0.000001
384.765625 0.000001
386.718750 0.000001
388.671875 0.000001
390.625000 0.000001
392.578125 0.000001
394.531250 0.000001
396.484375 0.000001
398.437500 0.000001
400.390625 0.000001
402.343750 0.000001
404.296875 0.000001
406.250000 0.000001
408.203125 0.000001
410.156250 0.000001
412.109375 0.000001
414.062500 0.000001
416.015625 0.000001
417.968750 0.000001
419.921875 0.000001
421.875000 0.000001
423.828125 0.000001
425.781250 0.000001
427.734375 0.000001
429.687500 0.000001
431.640625 0.000001
433.593750 0.000001
435.546875 0.000001
437.500000 0.000001
439.453125 0.000001
441.406250 0.000001
443.359375 0.000001
445.312500 0.000001
447.265625 0.000001
449.218750 0.000001
451.171875 0.000001
453.125000 0.000001
455.078125 0.000001
457.031250 0.000001
458.984375 0.000001
460.937500 0.000001
462.890625 0.000001
464.843750 0.000001
466.796875 0.000001
468.750000 0.000001
470.703125 0.000001
472.656250 0.000001
474.609375 0.000001
476.562500 0.000001
478.515625 0.000001
480.468750 0.000001
482.421875 0.000001
484.375000 0.000001
486.328125 0.000000
488.281250 0.000001
490.234375 0.000000
492.187500 0.000001
494.140625 0.000000
496.093750 0.000000
498.046875 0.000001
------
amp 2.700000, freq 29.000000, dur 2.000000, dt 0.001000
0.000000 0.000008
1.953125 0.000011
3.906250 0.000029
5.859375 0.000029
7.812500 0.000073
9.765625 0.000069
11.718750 0.000177
13.671875 0.000153
15.625000 0.000429
17.578125 0.000398
19.531250 0.001238
21.484375 0.001397
23.437500 0.007071
25.390625 0.009350
27.343750 0.708930
29.296875 2.330824
31.250000 0.226664
33.203125 0.007196
35.156250 0.006245
37.109375 0.002064
39.062500 0.001635
41.015625 0.000914
42.968750 0.000809
44.921875 0.000516
46.875000 0.000500
48.828125 0.000355
50.781250 0.000340
52.734375 0.000274
54.687500 0.000248
56.640625 0.000219
58.593750 0.000193
60.546875 0.000174
62.500000 0.000158
64.453125 0.000139
66.406250 0.000132
68.359375 0.000115
70.312500 0.000112
72.265625 0.000100
74.218750 0.000095
76.171875 0.000089
78.125000 0.000082
80.078125 0.000078
82.031250 0.000073
83.984375 0.000068
85.937500 0.000065
87.890625 0.000060
89.843750 0.000059
91.796875 0.000054
93.750000 0.000053
95.703125 0.000050
97.656250 0.000048
99.609375 0.000046
101.562500 0.000043
103.515625 0.000042
105.468750 0.000040
107.421875 0.000038
109.375000 0.000037
111.328125 0.000035
113.281250 0.000034
115.234375 0.000033
117.187500 0.000032
119.140625 0.000031
121.093750 0.000029
123.046875 0.000029
125.000000 0.000028
126.953125 0.000027
128.906250 0.000026
130.859375 0.000025
132.812500 0.000024
134.765625 0.000023
136.718750 0.000023
138.671875 0.000022
140.625000 0.000021
142.578125 0.000021
144.531250 0.000020
146.484375 0.000020
148.437500 0.000019
150.390625 0.000019
152.343750 0.000018
154.296875 0.000018
156.250000 0.000017
158.203125 0.000017
160.156250 0.000017
162.109375 0.000016
164.062500 0.000016
166.015625 0.000016
167.968750 0.000015
169.921875 0.000015
171.875000 0.000014
173.828125 0.000014
175.781250 0.000014
177.734375 0.000014
179.687500 0.000013
181.640625 0.000013
183.593750 0.000013
185.546875 0.000013
187.500000 0.000012
189.453125 0.000012
191.406250 0.000012
193.359375 0.000011
195.312500 0.000011
197.265625 0.000011
199.218750 0.000011
201.171875 0.000011
203.125000 0.000011
205.078125 0.000010
207.031250 0.000010
208.984375 0.000010
210.937500 0.000010
212.890625 0.000010
214.843750 0.000010
216.796875 0.000009
218.750000 0.000009
220.703125 0.000009
222.656250 0.000009
224.609375 0.000009
226.562500 0.000009
228.515625 0.000009
230.468750 0.000008
232.421875 0.000008
234.375000 0.000008
236.328125 0.000008
238.281250 0.000008
240.234375 0.000008
242.187500 0.000008
244.140625 0.000008
246.093750 0.000008
248.046875 0.000008
250.000000 0.000007
251.953125 0.000007
253.906250 0.000007
255.859375 0.000007
257.812500 0.000007
259.765625 0.000007
261.718750 0.000007
263.671875 0.000007
265.625000 0.000007
267.578125 0.000007
269.531250 0.000007
271.484375 0.000007
273.437500 0.000006
275.390625 0.000006
277.343750 0.000006
279.296875 0.000006
281.250000 0.000006
283.203125 0.000006
285.156250 0.000006
287.109375 0.000006
289.062500 0.000006
291.015625 0.000006
292.968750 0.000006
294.921875 0.000006
296.875000 0.000006
298.828125 0.000006
300.781250 0.000006
302.734375 0.000006
304.687500 0.000005
306.640625 0.000005
308.593750 0.000005
310.546875 0.000005
312.500000 0.000005
314.453125 0.000005
316.406250 0.000005
318.359375 0.000005
320.312500 0.000005
322.265625 0.000005
324.218750 0.000005
326.171875 0.000005
328.125000 0.000005
330.078125 0.000005
332.031250 0.000005
333.984375 0.000005
335.937500 0.000005
337.890625 0.000005
339.843750 0.000005
341.796875 0.000005
343.750000 0.000005
345.703125 0.000005
347.656250 0.000005
349.609375 0.000005
351.562500 0.000005
353.515625 0.000005
355.468750 0.000005
357.421875 0.000004
359.375000 0.000004
361.328125 0.000004
363.281250 0.000004
365.234375 0.000004
367.187500 0.000004
369.140625 0.000004
371.093750 0.000004
373.046875 0.000004
375.000000 0.000004
376.953125 0.000004
378.906250 0.000004
380.859375 0.000004
382.812500 0.000004
384.765625 0.000004
386.718750 0.000004
388.671875 0.000004
390.625000 0.000004
392.578125 0.000004
394.531250 0.000004
396.484375 0.000004
398.437500 0.000004
400.390625 0.000004
402.343750 0.000004
404.296875 0.000004
406.250000 0.000004
408.203125 0.000004
410.156250 0.000004
412.109375 0.000004
414.062500 0.000004
416.015625 0.000004
417.968750 0.000004
419.921875 0.000004
421.875000 0.000004
423.828125 0.000004
425.781250 0.000004
427.734375 0.000004
429.687500 0.000004
431.640625 0.000004
433.593750 0.000004
435.546875 0.000004
437.500000 0.000004
439.453125 0.000004
441.406250 0.000004
443.359375 0.000004
445.312500 0.000004
447.265625 0.000004
449.218750 0.000004
451.171875 0.000004
453.125000 0.000004
455.078125 0.000004
457.031250 0.000004
458.984375 0.000004
460.937500 0.000004
462.890625 0.000004
464.843750 0.000004
466.796875 0.000004
468.750000 0.000004
470.703125 0.000004
472.656250 0.000004
474.609375 0.000004
476.562500 0.000004
478.515625 0.000004
480.468750 0.000004
482.421875 0.000004
484.375000 0.000004
486.328125 0.000004
488.281250 0.000004
490.234375 0.000004
492.187500 0.000004
494.140625 0.000004
496.093750 0.000004
498.046875 0.000004
------
amp 1.000000, freq 811.000000, dur 2.000000, dt 0.001000
0.000000 0.000000
1.953125 0.000001
3.906250 0.000001
5.859375 0.000001
7.812500 0.000001
9.765625 0.000001
11.718750 0.000001
13.671875 0.000001
15.625000 0.000001
17.578125 0.000001
19.531250 0.000001
21.484375 0.000001
23.437500 0.000001
25.390625 0.000001
27.343750 0.000001
29.296875 0.000001
31.250000 0.000001
33.203125 0.000001
35.156250 0.000001
37.109375 0.000001
39.062500 0.000001
41.015625 0.000001
42.968750 0.000001
44.921875 0.000001
46.875000 0.000001
48.828125 0.000001
50.781250 0.000001
52.734375 0.000001
54.687500 0.000001
56.640625 0.000001
58.593750 0.000001
60.546875 0.000001
62.500000 0.000001
64.453125 0.000001
66.406250 0.000001
68.359375 0.000001
70.312500 0.000001
72.265625 0.000001
74.218750 0.000001
76.171875 0.000001
78.125000 0.000001
80.078125 0.000001
82.031250 0.000001
83.984375 0.000001
85.937500 0.000001
87.890625 0.000001
89.843750 0.000001
91.796875 0.000001
93.750000 0.000001
95.703125 0.000001
97.656250 0.000001
99.609375 0.000001
101.562500 0.000001
103.515625 0.000002
105.468750 0.000002
107.421875 0.000002
109.375000 0.000002
111.328125 0.000002
113.281250 0.000002
115.234375 0.000002
117.187500 0.000002
119.140625 0.000002
121.093750 0.000002
123.046875 0.000003
125.000000 0.000003
126.953125 0.000003
128.906250 0.000003
130.859375 0.000003
132.812500 0.000004
134.765625 0.000004
136.718750 0.000004
138.671875 0.000005
140.625000 0.000005
142.578125 0.000005
144.531250 0.000006
146.484375 0.000007
148.437500 0.000007
150.390625 0.000008
152.343750 0.000009
154.296875 0.000010
156.250000 0.000012
158.203125 0.000012
160.156250 0.000015
162.109375 0.000017
164.062500 0.000020
166.015625 0.000024
167.968750 0.000030
169.921875 0.000034
171.875000 0.000050
173.828125 0.000051
175.781250 0.000093
177.734375 0.000093
179.687500 0.000215
181.640625 0.000257
183.593750 0.001024
185.546875 0.001655
187.500000 0.122734
189.453125 0.304119
191.406250 0.021151
193.359375 0.000799
195.312500 0.000684
197.265625 0.000227
199.218750 0.000173
201.171875 0.000095
203.125000 0.000081
205.078125 0.000050
207.031250 0.000048
208.984375 0.000032
210.937500 0.000031
212.890625 0.000024
214.843750 0.000021
216.796875 0.000018
218.750000 0.000016
220.703125 0.000014
222.656250 0.000013
224.609375 0.000011
226.562500 0.000010
228.515625 0.000009
230.468750 0.000009
232.421875 0.000008
234.375000 0.000007
236.328125 0.000007
238.281250 0.000006
240.234375 0.000006
242.187500 0.000005
244.140625 0.000005
246.093750 0.000005
248.046875 0.000004
250.000000 0.000004
251.953125 0.000004
253.906250 0.000004
255.859375 0.000003
257.812500 0.000003
259.765625 0.000003
261.718750 0.000003
263.671875 0.000003
265.625000 0.000003
267.578125 0.000003
269.531250 0.000003
271.484375 0.000002
273.437500 0.000002
275.390625 0.000002
277.343750 0.000002
279.296875 0.000002
281.250000 0.000002
283.203125 0.000002
285.156250 0.000002
287.109375 0.000002
289.062500 0.000002
291.015625 0.000002
292.968750 0.000002
294.921875 0.000002
296.875000 0.000002
298.828125 0.000001
300.781250 0.000001
302.734375 0.000001
304.687500 0.000001
306.640625 0.000001
308.593750 0.000001
310.546875 0.000001
312.500000 0.000001
314.453125 0.000001
316.406250 0.000001
318.359375 0.000001
320.312500 0.000001
322.265625 0.000001
324.218750 0.000001
326.171875 0.000001
328.125000 0.000001
330.078125 0.000001
332.031250 0.000001
333.984375 0.000001
335.937500 0.000001
337.890625 0.000001
339.843750 0.000001
341.796875 0.000001
343.750000 0.000001
345.703125 0.000001
347.656250 0.000001
349.609375 0.000001
351.562500 0.000001
353.515625 0.000001
355.468750 0.000001
357.421875 0.000001
359.375000 0.000001
361.328125 0.000001
363.281250 0.000001
365.234375 0.000001
367.187500 0.000001
369.140625 0.000001
371.093750 0.000001
373.046875 0.000001
375.000000 0.000001
376.953125 0.000001
378.906250 0.000001
380.859375 0.000001
382.812500 0.000001
384.765625 0.000001
386.718750 0.000001
388.671875 0.000001
390.625000 0.000001
392.578125 0.000001
394.531250 0.000001
396.484375 0.000001
398.437500 0.000001
400.390625 0.000001
402.343750 0.000001
404.296875 0.000001
406.250000 0.000001
408.203125 0.000001
410.156250 0.000001
412.109375 0.000001
414.062500 0.000001
416.015625 0.000001
417.968750 0.000001
419.921875 0.000001
421.875000 0.000001
423.828125 0.000001
425.781250 0.000001
427.734375 0.000001
429.687500 0.000001
431.640625 0.000001
433.593750 0.000001
435.546875 0.000001
437.500000 0.000001
439.453125 0.000001
441.406250 0.000001
443.359375 0.000001
445.312500 0.000001
447.265625 0.000001
449.218750 0.000001
451.171875 0.000001
453.125000 0.000001
455.078125 0.000001
457.031250 0.000001
458.984375 0.000001
460.937500 0.000001
462.890625 0.000001
464.843750 0.000001
466.796875 0.000001
468.750000 0.000001
470.703125 0.000001
472.656250 0.000001
474.609375 0.000001
476.562500 0.000001
478.515625 0.000001
480.468750 0.000001
482.421875 0.000001
484.375000 0.000001
486.328125 0.000001
488.281250 0.000001
490.234375 0.000001
492.187500 0.000001
494.140625 0.000001
496.093750 0.000001
498.046875 0.000000
------
amp 1.000000, freq 811.000000, dur 0.400000, dt 0.000200
0.000000 0.000000
9.765625 0.000000
19.531250 0.000000
29.296875 0.000000
39.062500 0.000000
48.828125 0.000000
58.593750 0.000000
68.359375 0.000000
78.125000 0.000000
87.890625 0.000000
97.656250 0.000000
107.421875 0.000000
117.187500 0.000000
126.953125 0.000000
136.718750 0.000000
146.484375 0.000000
156.250000 0.000000
166.015625 0.000000
175.781250 0.000000
185.546875 0.000000
195.312500 0.000000
205.078125 0.000000
214.843750 0.000000
224.609375 0.000000
234.375000 0.000000
244.140625 0.000000
253.906250 0.000000
263.671875 0.000000
273.437500 0.000000
283.203125 0.000000
292.968750 0.000000
302.734375 0.000000
312.500000 0.000000
322.265625 0.000000
332.031250 0.000000
341.796875 0.000001
351.562500 0.000001
361.328125 0.000001
371.093750 0.000001
380.859375 0.000001
390.625000 0.000001
400.390625 0.000001
410.156250 0.000001
419.921875 0.000001
429.687500 0.000001
439.453125 0.000001
449.218750 0.000001
458.984375 0.000001
468.750000 0.000001
478.515625 0.000002
488.281250 0.000002
498.046875 0.000002
507.812500 0.000002
517.578125 0.000002
527.343750 0.000002
537.109375 0.000003
546.875000 0.000003
556.640625 0.000003
566.406250 0.000004
576.171875 0.000004
585.937500 0.000004
595.703125 0.000005
605.468750 0.000006
615.234375 0.000006
625.000000 0.000007
634.765625 0.000007
644.531250 0.000009
654.296875 0.000010
664.062500 0.000012
673.828125 0.000014
683.593750 0.000017
693.359375 0.000020
703.125000 0.000027
712.890625 0.000027
722.656250 0.000044
732.421875 0.000043
742.187500 0.000082
751.953125 0.000084
761.718750 0.000193
771.484375 0.000226
781.250000 0.000911
791.015625 0.001015
800.781250 0.048453
810.546875 0.330501
820.312500 0.068846
830.078125 0.001229
839.843750 0.001025
849.609375 0.000256
859.375000 0.000222
869.140625 0.000099
878.906250 0.000099
888.671875 0.000055
898.437500 0.000056
908.203125 0.000038
917.968750 0.000036
927.734375 0.000028
